Id,Codigo,Nome,Uf,idm
723,2202653,Caxingó,PI,18
724,2202703,Cocal,PI,18
725,2202711,Cocal de Telha,PI,18
726,2202729,Cocal dos Alves,PI,18
727,2202737,Coivaras,PI,18
728,2202752,Colônia do Gurguéia,PI,18
729,2202778,Colônia do Piauí,PI,18
730,2202802,Conceição do Canindé,PI,18
731,2202851,Coronel José Dias,PI,18
732,2202901,Corrente,PI,18
733,2203008,Cristalândia do Piauí,PI,18
734,2203107,Cristino Castro,PI,18
735,2203206,Curimatá,PI,18
736,2203230,Currais,PI,18
737,2203255,Curralinhos,PI,18
738,2203271,Curral Novo do Piauí,PI,18
739,2203305,Demerval Lobão,PI,18
740,2203354,Dirceu Arcoverde,PI,18
741,2203404,Dom Expedito Lopes,PI,18
742,2203420,Domingos Mourão,PI,18
743,2203453,Dom Inocêncio,PI,18
744,2203503,Elesbão Veloso,PI,18
745,2203602,Eliseu Martins,PI,18
746,2203701,Esperantina,PI,18
747,2203750,Fartura do Piauí,PI,18
748,2203800,Flores do Piauí,PI,18
749,2203859,Floresta do Piauí,PI,18
750,2203909,Floriano,PI,18
751,2204006,Francinópolis,PI,18
752,2204105,Francisco Ayres,PI,18
753,2204154,Francisco Macedo,PI,18
754,2204204,Francisco Santos,PI,18
755,2204303,Fronteiras,PI,18
756,2204352,Geminiano,PI,18
757,2204402,Gilbués,PI,18
758,2204501,Guadalupe,PI,18
759,2204550,Guaribas,PI,18
760,2204600,Hugo Napoleão,PI,18
761,2204659,Ilha Grande,PI,18
762,2204709,Inhuma,PI,18
763,2204808,Ipiranga do Piauí,PI,18
764,2204907,Isaías Coelho,PI,18
765,2205003,Itainópolis,PI,18
766,2205102,Itaueira,PI,18
767,2205151,Jacobina do Piauí,PI,18
768,2205201,Jaicós,PI,18
769,2205250,Jardim do Mulato,PI,18
770,2205276,Jatobá do Piauí,PI,18
771,2205300,Jerumenha,PI,18
772,2205359,João Costa,PI,18
773,2205409,Joaquim Pires,PI,18
774,2205458,Joca Marques,PI,18
775,2205508,José de Freitas,PI,18
776,2205516,Juazeiro do Piauí,PI,18
777,2205524,Júlio Borges,PI,18
778,2205532,Jurema,PI,18
779,2205540,Lagoinha do Piauí,PI,18
780,2205557,Lagoa Alegre,PI,18
781,2205565,Lagoa do Barro do Piauí,PI,18
782,2205573,Lagoa de São Francisco,PI,18
783,2205581,Lagoa do Piauí,PI,18
784,2205599,Lagoa do Sítio,PI,18
785,2205607,Landri Sales,PI,18
786,2205706,Luís Correia,PI,18
787,2205805,Luzilândia,PI,18
788,2205854,Madeiro,PI,18
789,2205904,Manoel Emídio,PI,18
790,2205953,Marcolândia,PI,18
791,2206001,Marcos Parente,PI,18
792,2206050,Massapê do Piauí,PI,18
793,2206100,Matias Olímpio,PI,18
794,2206209,Miguel Alves,PI,18
795,2206308,Miguel Leão,PI,18
796,2206357,Milton Brandão,PI,18
797,2206407,Monsenhor Gil,PI,18
798,2206506,Monsenhor Hipólito,PI,18
799,2206605,Monte Alegre do Piauí,PI,18
800,2206654,Morro Cabeça no Tempo,PI,18
801,2206670,Morro do Chapéu do Piauí,PI,18
802,2206696,Murici dos Portelas,PI,18
803,2206704,Nazaré do Piauí,PI,18
804,2206720,Nazária,PI,18
805,2206753,Nossa Senhora de Nazaré,PI,18
806,2206803,Nossa Senhora dos Remédios,PI,18
807,2206902,Novo Oriente do Piauí,PI,18
808,2206951,Novo Santo Antônio,PI,18
809,2207009,Oeiras,PI,18
810,2207108,Olho D'Água do Piauí,PI,18
811,2207207,Padre Marcos,PI,18
812,2207306,Paes Landim,PI,18
813,2207355,Pajeú do Piauí,PI,18
814,2207405,Palmeira do Piauí,PI,18
815,2207504,Palmeirais,PI,18
816,2207553,Paquetá,PI,18
817,2207603,Parnaguá,PI,18
818,2207702,Parnaíba,PI,18
819,2207751,Passagem Franca do Piauí,PI,18
820,2207777,Patos do Piauí,PI,18
821,2207793,Pau D'Arco do Piauí,PI,18
822,2207801,Paulistana,PI,18
823,2207850,Pavussu,PI,18
824,2207900,Pedro II,PI,18
825,2207934,Pedro Laurentino,PI,18
826,2207959,Nova Santa Rita,PI,18
827,2208007,Picos,PI,18
828,2208106,Pimenteiras,PI,18
829,2208205,Pio IX,PI,18
830,2208304,Piracuruca,PI,18
831,2208403,Piripiri,PI,18
832,2208502,Porto,PI,18
833,2208551,Porto Alegre do Piauí,PI,18
834,2208601,Prata do Piauí,PI,18
835,2208650,Queimada Nova,PI,18
836,2208700,Redenção do Gurguéia,PI,18
837,2208809,Regeneração,PI,18
838,2208858,Riacho Frio,PI,18
839,2208874,Ribeira do Piauí,PI,18
840,2208908,Ribeiro Gonçalves,PI,18
841,2209005,Rio Grande do Piauí,PI,18
842,2209104,Santa Cruz do Piauí,PI,18
843,2209153,Santa Cruz dos Milagres,PI,18
844,2209203,Santa Filomena,PI,18
845,2209302,Santa Luz,PI,18
846,2209351,Santana do Piauí,PI,18
847,2209377,Santa Rosa do Piauí,PI,18
848,2209401,Santo Antônio de Lisboa,PI,18
849,2209450,Santo Antônio dos Milagres,PI,18
850,2209500,Santo Inácio do Piauí,PI,18
851,2209559,São Braz do Piauí,PI,18
852,2209609,São Félix do Piauí,PI,18
853,2209658,São Francisco de Assis do Piauí,PI,18
854,2209708,São Francisco do Piauí,PI,18
855,2209757,São Gonçalo do Gurguéia,PI,18
856,2209807,São Gonçalo do Piauí,PI,18
857,2209856,São João da Canabrava,PI,18
858,2209872,São João da Fronteira,PI,18
859,2209906,São João da Serra,PI,18
860,2209955,São João da Varjota,PI,18
861,2209971,São João do Arraial,PI,18
862,2210003,São João do Piauí,PI,18
863,2210052,São José do Divino,PI,18
864,2210102,São José do Peixe,PI,18
865,2210201,São José do Piauí,PI,18
866,2210300,São Julião,PI,18
867,2210359,São Lourenço do Piauí,PI,18
868,2210375,São Luis do Piauí,PI,18
869,2210383,São Miguel da Baixa Grande,PI,18
870,2210391,São Miguel do Fidalgo,PI,18
871,2210409,São Miguel do Tapuio,PI,18
872,2210508,São Pedro do Piauí,PI,18
873,2210607,São Raimundo Nonato,PI,18
874,2210623,Sebastião Barros,PI,18
875,2210631,Sebastião Leal,PI,18
876,2210656,Sigefredo Pacheco,PI,18
877,2210706,Simões,PI,18
878,2210805,Simplício Mendes,PI,18
879,2210904,Socorro do Piauí,PI,18
880,2210938,Sussuapara,PI,18
881,2210953,Tamboril do Piauí,PI,18
882,2210979,Tanque do Piauí,PI,18
883,2211001,Teresina,PI,18
884,2211100,União,PI,18
885,2211209,Uruçuí,PI,18
886,2211308,Valença do Piauí,PI,18
887,2211357,Várzea Branca,PI,18
888,2211407,Várzea Grande,PI,18
889,2211506,Vera Mendes,PI,18
890,2211605,Vila Nova do Piauí,PI,18
891,2211704,Wall Ferraz,PI,18
892,2300101,Abaiara,CE,6
893,2300150,Acarape,CE,6
894,2300200,Acaraú,CE,6
895,2300309,Acopiara,CE,6
896,2300408,Aiuaba,CE,6
897,2300507,Alcântaras,CE,6
898,2300606,Altaneira,CE,6
899,2300705,Alto Santo,CE,6
900,2300754,Amontada,CE,6
901,2300804,Antonina do Norte,CE,6
902,2300903,Apuiarés,CE,6
903,2301000,Aquiraz,CE,6
904,2301109,Aracati,CE,6
905,2301208,Aracoiaba,CE,6
906,2301257,Ararendá,CE,6
907,2301307,Araripe,CE,6
908,2301406,Aratuba,CE,6
909,2301505,Arneiroz,CE,6
910,2301604,Assaré,CE,6
911,2301703,Aurora,CE,6
912,2301802,Baixio,CE,6
913,2301851,Banabuiú,CE,6
914,2301901,Barbalha,CE,6
915,2301950,Barreira,CE,6
916,2302008,Barro,CE,6
917,2302057,Barroquinha,CE,6
918,2302107,Baturité,CE,6
919,2302206,Beberibe,CE,6
920,2302305,Bela Cruz,CE,6
921,2302404,Boa Viagem,CE,6
922,2302503,Brejo Santo,CE,6
923,2302602,Camocim,CE,6
924,2302701,Campos Sales,CE,6
925,2302800,Canindé,CE,6
926,2302909,Capistrano,CE,6
927,2303006,Caridade,CE,6
928,2303105,Cariré,CE,6
929,2303204,Caririaçu,CE,6
930,2303303,Cariús,CE,6
931,2303402,Carnaubal,CE,6
932,2303501,Cascavel,CE,6
933,2303600,Catarina,CE,6
934,2303659,Catunda,CE,6
935,2303709,Caucaia,CE,6
936,2303808,Cedro,CE,6
937,2303907,Chaval,CE,6
938,2303931,Choró,CE,6
939,2303956,Chorozinho,CE,6
940,2304004,Coreaú,CE,6
941,2304103,Crateús,CE,6
942,2304202,Crato,CE,6
943,2304236,Croatá,CE,6
944,2304251,Cruz,CE,6
945,2304269,Deputado Irapuan Pinheiro,CE,6
946,2304277,Ererê,CE,6
947,2304285,Eusébio,CE,6
948,2304301,Farias Brito,CE,6
949,2304350,Forquilha,CE,6
950,2304400,Fortaleza,CE,6
951,2304459,Fortim,CE,6
952,2304509,Frecheirinha,CE,6
953,2304608,General Sampaio,CE,6
954,2304657,Graça,CE,6
955,2304707,Granja,CE,6
956,2304806,Granjeiro,CE,6
957,2304905,Groaíras,CE,6
958,2304954,Guaiúba,CE,6
959,2305001,Guaraciaba do Norte,CE,6
960,2305100,Guaramiranga,CE,6
961,2305209,Hidrolândia,CE,6
962,2305233,Horizonte,CE,6
963,2305266,Ibaretama,CE,6
964,2305308,Ibiapina,CE,6
965,2305332,Ibicuitinga,CE,6
966,2305357,Icapuí,CE,6
967,2305407,Icó,CE,6
968,2305506,Iguatu,CE,6
969,2305605,Independência,CE,6
970,2305654,Ipaporanga,CE,6
971,2305704,Ipaumirim,CE,6
972,2305803,Ipu,CE,6
973,2305902,Ipueiras,CE,6
974,2306009,Iracema,CE,6
975,2306108,Irauçuba,CE,6
976,2306207,Itaiçaba,CE,6
977,2306256,Itaitinga,CE,6
978,2306306,Itapagé,CE,6
979,2306405,Itapipoca,CE,6
980,2306504,Itapiúna,CE,6
981,2306553,Itarema,CE,6
982,2306603,Itatira,CE,6
983,2306702,Jaguaretama,CE,6
984,2306801,Jaguaribara,CE,6
985,2306900,Jaguaribe,CE,6
986,2307007,Jaguaruana,CE,6
987,2307106,Jardim,CE,6
988,2307205,Jati,CE,6
989,2307254,Jijoca de Jericoacoara,CE,6
990,2307304,Juazeiro do Norte,CE,6
991,2307403,Jucás,CE,6
992,2307502,Lavras da Mangabeira,CE,6
993,2307601,Limoeiro do Norte,CE,6
994,2307635,Madalena,CE,6
995,2307650,Maracanaú,CE,6
996,2307700,Maranguape,CE,6
997,2307809,Marco,CE,6
998,2307908,Martinópole,CE,6
999,2308005,Massapê,CE,6
1000,2308104,Mauriti,CE,6
1001,2308203,Meruoca,CE,6
1002,2308302,Milagres,CE,6
1003,2308351,Milhã,CE,6
1004,2308377,Miraíma,CE,6
1005,2308401,Missão Velha,CE,6
1006,2308500,Mombaça,CE,6
1007,2308609,Monsenhor Tabosa,CE,6
1008,2308708,Morada Nova,CE,6
1009,2308807,Moraújo,CE,6
1010,2308906,Morrinhos,CE,6
1011,2309003,Mucambo,CE,6
1012,2309102,Mulungu,CE,6
1013,2309201,Nova Olinda,CE,6
1014,2309300,Nova Russas,CE,6
1015,2309409,Novo Oriente,CE,6
1016,2309458,Ocara,CE,6
1017,2309508,Orós,CE,6
1018,2309607,Pacajus,CE,6
1019,2309706,Pacatuba,CE,6
1020,2309805,Pacoti,CE,6
1021,2309904,Pacujá,CE,6
1022,2310001,Palhano,CE,6
1023,2310100,Palmácia,CE,6
1024,2310209,Paracuru,CE,6
1025,2310258,Paraipaba,CE,6
1026,2310308,Parambu,CE,6
1027,2310407,Paramoti,CE,6
1028,2310506,Pedra Branca,CE,6
1029,2310605,Penaforte,CE,6
1030,2310704,Pentecoste,CE,6
1031,2310803,Pereiro,CE,6
1032,2310852,Pindoretama,CE,6
1033,2310902,Piquet Carneiro,CE,6
1034,2310951,Pires Ferreira,CE,6
1035,2311009,Poranga,CE,6
1036,2311108,Porteiras,CE,6
1037,2311207,Potengi,CE,6
1038,2311231,Potiretama,CE,6
1039,2311264,Quiterianópolis,CE,6
1040,2311306,Quixadá,CE,6
1041,2311355,Quixelô,CE,6
1042,2311405,Quixeramobim,CE,6
1043,2311504,Quixeré,CE,6
1044,2311603,Redenção,CE,6
1045,2311702,Reriutaba,CE,6
1046,2311801,Russas,CE,6
1047,2311900,Saboeiro,CE,6
1048,2311959,Salitre,CE,6
1049,2312007,Santana do Acaraú,CE,6
1050,2312106,Santana do Cariri,CE,6
1051,2312205,Santa Quitéria,CE,6
1052,2312304,São Benedito,CE,6
1053,2312403,São Gonçalo do Amarante,CE,6
1054,2312502,São João do Jaguaribe,CE,6
1055,2312601,São Luís do Curu,CE,6
1056,2312700,Senador Pompeu,CE,6
1057,2312809,Senador Sá,CE,6
1058,2312908,Sobral,CE,6
1059,2313005,Solonópole,CE,6
1060,2313104,Tabuleiro do Norte,CE,6
1061,2313203,Tamboril,CE,6
1062,2313252,Tarrafas,CE,6
1063,2313302,Tauá,CE,6
1064,2313351,Tejuçuoca,CE,6
1065,2313401,Tianguá,CE,6
1066,2313500,Trairi,CE,6
1067,2313559,Tururu,CE,6
1068,2313609,Ubajara,CE,6
1069,2313708,Umari,CE,6
1070,2313757,Umirim,CE,6
1071,2313807,Uruburetama,CE,6
1072,2313906,Uruoca,CE,6
1073,2313955,Varjota,CE,6
1074,2314003,Várzea Alegre,CE,6
1075,2314102,Viçosa do Ceará,CE,6
1076,2400109,Acari,RN,20
1077,2400208,Açu,RN,20
1078,2400307,Afonso Bezerra,RN,20
1079,2400406,Água Nova,RN,20
1080,2400505,Alexandria,RN,20
1081,2400604,Almino Afonso,RN,20
1082,2400703,Alto do Rodrigues,RN,20
1083,2400802,Angicos,RN,20
1084,2400901,Antônio Martins,RN,20
1085,2401008,Apodi,RN,20
1086,2401107,Areia Branca,RN,20
1087,2401206,Arês,RN,20
1088,2401305,Augusto Severo,RN,20
1089,2401404,Baía Formosa,RN,20
1090,2401453,Baraúna,RN,20
1091,2401503,Barcelona,RN,20
1092,2401602,Bento Fernandes,RN,20
1093,2401651,Bodó,RN,20
1094,2401701,Bom Jesus,RN,20
1095,2401800,Brejinho,RN,20
1096,2401859,Caiçara do Norte,RN,20
1097,2401909,Caiçara do Rio do Vento,RN,20
1098,2402006,Caicó,RN,20
1099,2402105,Campo Redondo,RN,20
1100,2402204,Canguaretama,RN,20
1101,2402303,Caraúbas,RN,20
1102,2402402,Carnaúba dos Dantas,RN,20
1103,2402501,Carnaubais,RN,20
1104,2402600,Ceará-Mirim,RN,20
1105,2402709,Cerro Corá,RN,20
1106,2402808,Coronel Ezequiel,RN,20
1107,2402907,Coronel João Pessoa,RN,20
1108,2403004,Cruzeta,RN,20
1109,2403103,Currais Novos,RN,20
1110,2403202,Doutor Severiano,RN,20
1111,2403251,Parnamirim,RN,20
1112,2403301,Encanto,RN,20
1113,2403400,Equador,RN,20
1114,2403509,Espírito Santo,RN,20
1115,2403608,Extremoz,RN,20
1116,2403707,Felipe Guerra,RN,20
1117,2403756,Fernando Pedroza,RN,20
1118,2403806,Florânia,RN,20
1119,2403905,Francisco Dantas,RN,20
1120,2404002,Frutuoso Gomes,RN,20
1121,2404101,Galinhos,RN,20
1122,2404200,Goianinha,RN,20
1123,2404309,Governador Dix-Sept Rosado,RN,20
1124,2404408,Grossos,RN,20
1125,2404507,Guamaré,RN,20
1126,2404606,Ielmo Marinho,RN,20
1127,2404705,Ipanguaçu,RN,20
1128,2404804,Ipueira,RN,20
1129,2404853,Itajá,RN,20
1130,2404903,Itaú,RN,20
1131,2405009,Jaçanã,RN,20
1132,2405108,Jandaíra,RN,20
1133,2405207,Janduís,RN,20
1134,2405306,Januário Cicco,RN,20
1135,2405405,Japi,RN,20
1136,2405504,Jardim de Angicos,RN,20
1137,2405603,Jardim de Piranhas,RN,20
1138,2405702,Jardim do Seridó,RN,20
1139,2405801,João Câmara,RN,20
1140,2405900,João Dias,RN,20
1141,2406007,José da Penha,RN,20
1142,2406106,Jucurutu,RN,20
1143,2406155,Jundiá,RN,20
1144,2406205,Lagoa D'Anta,RN,20
1145,2406304,Lagoa de Pedras,RN,20
1146,2406403,Lagoa de Velhos,RN,20
1147,2406502,Lagoa Nova,RN,20
1148,2406601,Lagoa Salgada,RN,20
1149,2406700,Lajes,RN,20
1150,2406809,Lajes Pintadas,RN,20
1151,2406908,Lucrécia,RN,20
1152,2407005,Luís Gomes,RN,20
1153,2407104,Macaíba,RN,20
1154,2407203,Macau,RN,20
1155,2407252,Major Sales,RN,20
1156,2407302,Marcelino Vieira,RN,20
1157,2407401,Martins,RN,20
1158,2407500,Maxaranguape,RN,20
1159,2407609,Messias Targino,RN,20
1160,2407708,Montanhas,RN,20
1161,2407807,Monte Alegre,RN,20
1162,2407906,Monte das Gameleiras,RN,20
1163,2408003,Mossoró,RN,20
1164,2408102,Natal,RN,20
1165,2408201,Nísia Floresta,RN,20
1166,2408300,Nova Cruz,RN,20
1167,2408409,Olho-D'Água do Borges,RN,20
1168,2408508,Ouro Branco,RN,20
1169,2408607,Paraná,RN,20
1170,2408706,Paraú,RN,20
1171,2408805,Parazinho,RN,20
1172,2408904,Parelhas,RN,20
1173,2408953,Rio do Fogo,RN,20
1174,2409100,Passa e Fica,RN,20
1175,2409209,Passagem,RN,20
1176,2409308,Patu,RN,20
1177,2409332,Santa Maria,RN,20
1178,2409407,Pau dos Ferros,RN,20
1179,2409506,Pedra Grande,RN,20
1180,2409605,Pedra Preta,RN,20
1181,2409704,Pedro Avelino,RN,20
1182,2409803,Pedro Velho,RN,20
1183,2409902,Pendências,RN,20
1184,2410009,Pilões,RN,20
1185,2410108,Poço Branco,RN,20
1186,2410207,Portalegre,RN,20
1187,2410256,Porto do Mangue,RN,20
1188,2410306,Presidente Juscelino,RN,20
1189,2410405,Pureza,RN,20
1190,2410504,Rafael Fernandes,RN,20
1191,2410603,Rafael Godeiro,RN,20
1192,2410702,Riacho da Cruz,RN,20
1193,2410801,Riacho de Santana,RN,20
1194,2410900,Riachuelo,RN,20
1195,2411007,Rodolfo Fernandes,RN,20
1196,2411056,Tibau,RN,20
1197,2411106,Ruy Barbosa,RN,20
1198,2411205,Santa Cruz,RN,20
1199,2411403,Santana do Matos,RN,20
1200,2411429,Santana do Seridó,RN,20
1201,2411502,Santo Antônio,RN,20
1202,2411601,São Bento do Norte,RN,20
1203,2411700,São Bento do Trairí,RN,20
1204,2411809,São Fernando,RN,20
1205,2411908,São Francisco do Oeste,RN,20
1206,2412005,São Gonçalo do Amarante,RN,20
1207,2412104,São João do Sabugi,RN,20
1208,2412203,São José de Mipibu,RN,20
1209,2412302,São José do Campestre,RN,20
1210,2412401,São José do Seridó,RN,20
1211,2412500,São Miguel,RN,20
1212,2412559,São Miguel do Gostoso,RN,20
1213,2412609,São Paulo do Potengi,RN,20
1214,2412708,São Pedro,RN,20
1215,2412807,São Rafael,RN,20
1216,2412906,São Tomé,RN,20
1217,2413003,São Vicente,RN,20
1218,2413102,Senador Elói de Souza,RN,20
1219,2413201,Senador Georgino Avelino,RN,20
1220,2413300,Serra de São Bento,RN,20
1221,2413359,Serra do Mel,RN,20
1222,2413409,Serra Negra do Norte,RN,20
1223,2413508,Serrinha,RN,20
1224,2413557,Serrinha dos Pintos,RN,20
1225,2413607,Severiano Melo,RN,20
1226,2413706,Sítio Novo,RN,20
1227,2413805,Taboleiro Grande,RN,20
1228,2413904,Taipu,RN,20
1229,2414001,Tangará,RN,20
1230,2414100,Tenente Ananias,RN,20
1231,2414159,Tenente Laurentino Cruz,RN,20
1232,2414209,Tibau do Sul,RN,20
1233,2414308,Timbaúba dos Batistas,RN,20
1234,2414407,Touros,RN,20
1235,2414456,Triunfo Potiguar,RN,20
1236,2414506,Umarizal,RN,20
1237,2414605,Upanema,RN,20
1238,2414704,Várzea,RN,20
1239,2414753,Venha-Ver,RN,20
1240,2414803,Vera Cruz,RN,20
1241,2414902,Viçosa,RN,20
1242,2415008,Vila Flor,RN,20
1243,2500106,Água Branca,PB,15
1244,2500205,Aguiar,PB,15
1245,2500304,Alagoa Grande,PB,15
1246,2500403,Alagoa Nova,PB,15
1247,2500502,Alagoinha,PB,15
1248,2500536,Alcantil,PB,15
1249,2500577,Algodão de Jandaíra,PB,15
1250,2500601,Alhandra,PB,15
1251,2500700,São João do Rio do Peixe,PB,15
1252,2500734,Amparo,PB,15
1253,2500775,Aparecida,PB,15
1254,2500809,Araçagi,PB,15
1255,2500908,Arara,PB,15
1256,2501005,Araruna,PB,15
1257,2501104,Areia,PB,15
1258,2501153,Areia de Baraúnas,PB,15
1259,2501203,Areial,PB,15
1260,2501302,Aroeiras,PB,15
1261,2501351,Assunção,PB,15
1262,2501401,Baía da Traição,PB,15
1263,2501500,Bananeiras,PB,15
1264,2501534,Baraúna,PB,15
1265,2501575,Barra de Santana,PB,15
1266,2501609,Barra de Santa Rosa,PB,15
1267,2501708,Barra de São Miguel,PB,15
1268,2501807,Bayeux,PB,15
1269,2501906,Belém,PB,15
1270,2502003,Belém do Brejo do Cruz,PB,15
1271,2502052,Bernardino Batista,PB,15
1272,2502102,Boa Ventura,PB,15
1273,2502151,Boa Vista,PB,15
1274,2502201,Bom Jesus,PB,15
1275,2502300,Bom Sucesso,PB,15
1276,2502409,Bonito de Santa Fé,PB,15
1277,2502508,Boqueirão,PB,15
1278,2502607,Igaracy,PB,15
1279,2502706,Borborema,PB,15
1280,2502805,Brejo do Cruz,PB,15
1281,2502904,Brejo dos Santos,PB,15
1282,2503001,Caaporã,PB,15
1283,2503100,Cabaceiras,PB,15
1284,2503209,Cabedelo,PB,15
1285,2503308,Cachoeira dos Índios,PB,15
1286,2503407,Cacimba de Areia,PB,15
1287,2503506,Cacimba de Dentro,PB,15
1288,2503555,Cacimbas,PB,15
1289,2503605,Caiçara,PB,15
1290,2503704,Cajazeiras,PB,15
1291,2503753,Cajazeirinhas,PB,15
1292,2503803,Caldas Brandão,PB,15
1293,2503902,Camalaú,PB,15
1294,2504009,Campina Grande,PB,15
1295,2504033,Capim,PB,15
1296,2504074,Caraúbas,PB,15
1297,2504108,Carrapateira,PB,15
1298,2504157,Casserengue,PB,15
1299,2504207,Catingueira,PB,15
1300,2504306,Catolé do Rocha,PB,15
1301,2504355,Caturité,PB,15
1302,2504405,Conceição,PB,15
1303,2504504,Condado,PB,15
1304,2504603,Conde,PB,15
1305,2504702,Congo,PB,15
1306,2504801,Coremas,PB,15
1307,2504850,Coxixola,PB,15
1308,2504900,Cruz do Espírito Santo,PB,15
1309,2505006,Cubati,PB,15
1310,2505105,Cuité,PB,15
1311,2505204,Cuitegi,PB,15
1312,2505238,Cuité de Mamanguape,PB,15
1313,2505279,Curral de Cima,PB,15
1314,2505303,Curral Velho,PB,15
1315,2505352,Damião,PB,15
1316,2505402,Desterro,PB,15
1317,2505501,Vista Serrana,PB,15
1318,2505600,Diamante,PB,15
1319,2505709,Dona Inês,PB,15
1320,2505808,Duas Estradas,PB,15
1321,2505907,Emas,PB,15
1322,2506004,Esperança,PB,15
1323,2506103,Fagundes,PB,15
1324,2506202,Frei Martinho,PB,15
1325,2506251,Gado Bravo,PB,15
1326,2506301,Guarabira,PB,15
1327,2506400,Gurinhém,PB,15
1328,2506509,Gurjão,PB,15
1329,2506608,Ibiara,PB,15
1330,2506707,Imaculada,PB,15
1331,2506806,Ingá,PB,15
1332,2506905,Itabaiana,PB,15
1333,2507002,Itaporanga,PB,15
1334,2507101,Itapororoca,PB,15
1335,2507200,Itatuba,PB,15
1336,2507309,Jacaraú,PB,15
1337,2507408,Jericó,PB,15
1338,2507507,João Pessoa,PB,15
1339,2507606,Juarez Távora,PB,15
1340,2507705,Juazeirinho,PB,15
1341,2507804,Junco do Seridó,PB,15
1342,2507903,Juripiranga,PB,15
1343,2508000,Juru,PB,15
1344,2508109,Lagoa,PB,15
1345,2508208,Lagoa de Dentro,PB,15
1346,2508307,Lagoa Seca,PB,15
1347,2508406,Lastro,PB,15
1348,2508505,Livramento,PB,15
1349,2508554,Logradouro,PB,15
1350,2508604,Lucena,PB,15
1351,2508703,Mãe D'Água,PB,15
1352,2508802,Malta,PB,15
1353,2508901,Mamanguape,PB,15
1354,2509008,Manaíra,PB,15
1355,2509057,Marcação,PB,15
1356,2509107,Mari,PB,15
1357,2509156,Marizópolis,PB,15
1358,2509206,Massaranduba,PB,15
1359,2509305,Mataraca,PB,15
1360,2509339,Matinhas,PB,15
1361,2509370,Mato Grosso,PB,15
1362,2509396,Maturéia,PB,15
1363,2509404,Mogeiro,PB,15
1364,2509503,Montadas,PB,15
1365,2509602,Monte Horebe,PB,15
1366,2509701,Monteiro,PB,15
1367,2509800,Mulungu,PB,15
1368,2509909,Natuba,PB,15
1369,2510006,Nazarezinho,PB,15
1370,2510105,Nova Floresta,PB,15
1371,2510204,Nova Olinda,PB,15
1372,2510303,Nova Palmeira,PB,15
1373,2510402,Olho D'Água,PB,15
1374,2510501,Olivedos,PB,15
1375,2510600,Ouro Velho,PB,15
1376,2510659,Parari,PB,15
1377,2510709,Passagem,PB,15
1378,2510808,Patos,PB,15
1379,2510907,Paulista,PB,15
1380,2511004,Pedra Branca,PB,15
1381,2511103,Pedra Lavrada,PB,15
1382,2511202,Pedras de Fogo,PB,15
1383,2511301,Piancó,PB,15
1384,2511400,Picuí,PB,15
1385,2511509,Pilar,PB,15
1386,2511608,Pilões,PB,15
1387,2511707,Pilõezinhos,PB,15
1388,2511806,Pirpirituba,PB,15
1389,2511905,Pitimbu,PB,15
1390,2512002,Pocinhos,PB,15
1391,2512036,Poço Dantas,PB,15
1392,2512077,Poço de José de Moura,PB,15
1393,2512101,Pombal,PB,15
1394,2512200,Prata,PB,15
1395,2512309,Princesa Isabel,PB,15
1396,2512408,Puxinanã,PB,15
1397,2512507,Queimadas,PB,15
1398,2512606,Quixabá,PB,15
1399,2512705,Remígio,PB,15
1400,2512721,Pedro Régis,PB,15
1401,2512747,Riachão,PB,15
1402,2512754,Riachão do Bacamarte,PB,15
1403,2512762,Riachão do Poço,PB,15
1404,2512788,Riacho de Santo Antônio,PB,15
1405,2512804,Riacho dos Cavalos,PB,15
1406,2512903,Rio Tinto,PB,15
1407,2513000,Salgadinho,PB,15
1408,2513109,Salgado de São Félix,PB,15
1409,2513158,Santa Cecília,PB,15
1410,2513208,Santa Cruz,PB,15
1411,2513307,Santa Helena,PB,15
1412,2513356,Santa Inês,PB,15
1413,2513406,Santa Luzia,PB,15
1414,2513505,Santana de Mangueira,PB,15
1415,2513604,Santana dos Garrotes,PB,15
1416,2513653,Joca Claudino,PB,15
1417,2513703,Santa Rita,PB,15
1418,2513802,Santa Teresinha,PB,15
1419,2513851,Santo André,PB,15
1420,2513901,São Bento,PB,15
1421,2513927,São Bentinho,PB,15
1422,2513943,São Domingos do Cariri,PB,15
1423,2513968,São Domingos,PB,15
1424,2513984,São Francisco,PB,15
1425,2514008,São João do Cariri,PB,15
1426,2514107,São João do Tigre,PB,15
1427,2514206,São José da Lagoa Tapada,PB,15
1428,2514305,São José de Caiana,PB,15
1429,2514404,São José de Espinharas,PB,15
1430,2514453,São José dos Ramos,PB,15
1431,2514503,São José de Piranhas,PB,15
1432,2514552,São José de Princesa,PB,15
1433,2514602,São José do Bonfim,PB,15
1434,2514651,São José do Brejo do Cruz,PB,15
1435,2514701,São José do Sabugi,PB,15
1436,2514800,São José dos Cordeiros,PB,15
1437,2514909,São Mamede,PB,15
1438,2515005,São Miguel de Taipu,PB,15
1439,2515104,São Sebastião de Lagoa de Roça,PB,15
1440,2515203,São Sebastião do Umbuzeiro,PB,15
1441,2515302,Sapé,PB,15
1442,2515401,São Vicente do Seridó,PB,15
1443,2515500,Serra Branca,PB,15
1444,2515609,Serra da Raiz,PB,15
1445,2515708,Serra Grande,PB,15
